site_id,facility_name,cupa,physical_address,total_evals,total_violations,latest_eval,years_since,seismic,has_ammonia,is_food,is_refinery,is_p3,is_p2,iiar9_gap,revalid_overdue,revalid_soon,reval_due_year,pre_epa2024,urgency_score,notes,recommended_pitch,pain_points
5986,ANODYNE INC,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,27,3,2025-04-14,0.9,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record
6943,ARROWHEAD PRODUCTS CORP,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,16,2,2025-04-23,0.9,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
13584,Bristol Industries LLC,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,23,1,2025-02-20,1.0,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
13921,BUENA VISTA PUMP AND CHLORINATION STATION,Los Angeles City Fire Department,VERIFY via CERS SiteID or EPA ECHO,3,0,2018-10-25,7.4,High,False,False,False,False,False,False,True,False,2023,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2018-10-25 (7.4 yrs ago) | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
14839,CAL AURUM IND,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,10,1,2023-06-05,2.7,Medium,False,False,False,False,False,True,False,False,2028,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
15458,"CALNRG OPERATING, LLC-WEST MONTALVO FIELD",Ventura County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,1,0,2020-09-15,5.5,High,False,False,False,False,False,False,True,False,2025,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2020-09-15 (5.5 yrs ago) | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
17003,"Lineage Logistics ICM, LLC",San Bernardino County Fire Department,VERIFY via CERS SiteID or EPA ECHO,4,1,2023-03-24,2.9,Medium,False,False,False,False,False,True,False,False,2028,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
17005,Lineage Logistics,Riverside County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,6,0,2021-07-20,4.6,Medium,False,False,False,False,False,True,False,True,2026,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | RMP Revalidation DUE 2026: Plan now (2021-07-20)
18968,"CHULA VISTA ENERGY CENTER, LLC",San Diego County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,6,1,2025-06-06,0.7,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
19449,CITY OF CALEXICO MAIN WATER PLANT,Imperial CUPA - DTSC,VERIFY via CERS SiteID or EPA ECHO,5,3,2024-06-26,1.7,Medium,False,False,False,False,False,True,False,False,2029,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 3 violations on record
19466,CITY OF CERRITOS-C-1 WELL SITE,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,2,0,2018-01-18,8.1,High,False,False,False,False,False,False,True,False,2023,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2018-01-18 (8.1 yrs ago) | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
20709,COASTLINE METAL FINISHING,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,11,2,2024-05-08,1.8,Medium,False,False,False,False,False,True,False,False,2029,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
21161,COMPAX INC,Anaheim City Fire Department,VERIFY via CERS SiteID or EPA ECHO,3,2,2023-06-29,2.7,Low,False,False,False,False,False,True,False,False,2028,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
24676,DELTA TRADING,Kern County Env Health Services Department,VERIFY via CERS SiteID or EPA ECHO,7,2,2018-04-30,7.8,Medium,False,False,False,False,False,False,True,False,2023,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2018-04-30 (7.8 yrs ago) | Prior violation history: 2 violations on record
27558,evt parts,Los Angeles County Fire Department,VERIFY via CERS SiteID or EPA ECHO,1,0,2017-04-28,8.8,High,False,False,False,False,False,False,True,False,2022,False,6,[],RMP 5-Year Revalidation,RMP Revalidation OVERDUE: Last eval 2017-04-28 (8.8 yrs ago) | High seismic zone: IIAR 9 Section 6.6 bracing documentation required
27676,EL CAJON ENERGY LLC,San Diego County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,1,2025-05-14,0.8,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 1 violations on record
27969,REID METAL FINISHING,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,10,2,2025-04-24,0.9,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
28158,Embee Processing,Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,10,2,2022-09-12,3.5,Medium,False,False,False,False,False,True,False,False,2027,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
29233,TORRANCE REFINING COMPANY LLC,Torrance Fire Department,VERIFY via CERS SiteID or EPA ECHO,33,2,2024-12-03,1.2,Low,True,False,True,False,False,True,False,False,2029,False,6,[],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
30779,"FXI, INC - ORANGE",Orange County Environmental Health,VERIFY via CERS SiteID or EPA ECHO,17,2,2025-04-23,0.9,Medium,False,False,False,False,False,True,False,False,2030,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
33306,GKN AEROSPACE CHEM-TRONICS INC,San Diego County Department of Env Health,VERIFY via CERS SiteID or EPA ECHO,5,2,2024-12-16,1.2,Medium,False,False,False,False,False,True,False,False,2029,False,6,['Medium seismic zone: Verify IIAR 9 seismic bracing compliance'],IIAR 9 MI Program Development,IIAR 9 MI Program: No evidence of update (Jan 2026 deadline passed) | Prior violation history: 2 violations on record
